,Unnamed: 0,Study_ID,Study_Name,Location_ID,Location_Description,Instrument_ID,Field_Collection_Type,Field_Collector,Time_Zone,Field_Collection_Date,Field_Collection_Time,Field_Collection_Date_Time,Field_Collection_Comment,Matrix,Source,Z,Depth_Value_Units,Result_Parameter_Name,Result_Value,Result_Value_Units,Result_Data_Qualifier,Result_Method,Result_Method_Description,Result_Comment,Result_Data_Review_Status,Lat,Lon,Continuous_Result_System_ID,dtUTC,j,i,SHEM,k,v202111,v202410
281,281,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:40.5133333,9/4/2024 9:10:40 PM,,Water,Salt/Marine Water,12.5,m,Dissolved Oxygen,0.3091,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658280,2024-09-04 21:10:40.513333,71,138,122.54265594482422,12,46.29643249511719,83.43894958496094
282,282,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:41.8833333,9/4/2024 9:10:41 PM,,Water,Salt/Marine Water,13.0,m,Dissolved Oxygen,0.355,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658281,2024-09-04 21:10:41.883333,71,138,122.54265594482422,12,46.29643249511719,83.43894958496094
283,283,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:43.2533333,9/4/2024 9:10:43 PM,,Water,Salt/Marine Water,13.5,m,Dissolved Oxygen,0.3869,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658282,2024-09-04 21:10:43.253333,71,138,122.1453094482422,13,45.92066192626953,81.88861083984375
284,284,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:44.6266667,9/4/2024 9:10:44 PM,,Water,Salt/Marine Water,14.0,m,Dissolved Oxygen,0.3926,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658283,2024-09-04 21:10:44.626666,71,138,122.1453094482422,13,45.92066192626953,81.88861083984375
285,285,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:45.9966667,9/4/2024 9:10:45 PM,,Water,Salt/Marine Water,14.5,m,Dissolved Oxygen,0.4214,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658284,2024-09-04 21:10:45.996666,71,138,121.92892456054688,14,45.65435409545898,81.0463638305664
286,286,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:47.3666667,9/4/2024 9:10:47 PM,,Water,Salt/Marine Water,15.0,m,Dissolved Oxygen,0.4431,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658285,2024-09-04 21:10:47.366666,71,138,121.92892456054688,14,45.65435409545898,81.0463638305664
287,287,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:48.7366667,9/4/2024 9:10:48 PM,,Water,Salt/Marine Water,15.5,m,Dissolved Oxygen,0.4411,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658286,2024-09-04 21:10:48.736666,71,138,121.76628875732422,15,45.42203140258789,80.03113555908203
288,288,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:50.1066667,9/4/2024 9:10:50 PM,,Water,Salt/Marine Water,16.0,m,Dissolved Oxygen,0.4059,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658287,2024-09-04 21:10:50.106666,71,138,121.76628875732422,15,45.42203140258789,80.03113555908203
289,289,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:51.4766667,9/4/2024 9:10:51 PM,,Water,Salt/Marine Water,16.5,m,Dissolved Oxygen,0.3686,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658288,2024-09-04 21:10:51.476666,71,138,121.56087493896484,16,45.11062240600586,78.49624633789062
290,290,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:52.8466667,9/4/2024 9:10:52 PM,,Water,Salt/Marine Water,17.0,m,Dissolved Oxygen,0.3544,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658289,2024-09-04 21:10:52.846666,71,138,121.56087493896484,16,45.11062240600586,78.49624633789062
291,291,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:54.2166667,9/4/2024 9:10:54 PM,,Water,Salt/Marine Water,17.5,m,Dissolved Oxygen,0.344,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658290,2024-09-04 21:10:54.216666,71,138,,-1,,
292,292,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,09/04/2024,21:10:55.5866667,9/4/2024 9:10:55 PM,,Water,Salt/Marine Water,18.0,m,Dissolved Oxygen,0.3393,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242658291,2024-09-04 21:10:55.586666,71,138,,-1,,
293,293,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:44,10/11/2024 9:23:44 PM,,Water,Salt/Marine Water,1.5,m,Dissolved Oxygen,8.7003,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073450,2024-10-11 21:23:44.000000,71,138,224.6291046142578,1,215.8666076660156,228.09466552734372
294,294,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:45.3366667,10/11/2024 9:23:45 PM,,Water,Salt/Marine Water,2.0,m,Dissolved Oxygen,8.6194,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073451,2024-10-11 21:23:45.336666,71,138,224.6291046142578,1,215.8666076660156,228.09466552734372
295,295,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:46.6766667,10/11/2024 9:23:46 PM,,Water,Salt/Marine Water,2.5,m,Dissolved Oxygen,8.4567,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073452,2024-10-11 21:23:46.676666,71,138,208.55252075195312,2,200.60739135742188,212.75999450683597
296,296,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:48.0133333,10/11/2024 9:23:48 PM,,Water,Salt/Marine Water,3.0,m,Dissolved Oxygen,8.3277,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073453,2024-10-11 21:23:48.013333,71,138,208.55252075195312,2,200.60739135742188,212.75999450683597
297,297,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:49.3533333,10/11/2024 9:23:49 PM,,Water,Salt/Marine Water,3.5,m,Dissolved Oxygen,8.2516,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073454,2024-10-11 21:23:49.353333,71,138,172.97154235839844,3,160.13487243652344,167.91912841796875
298,298,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:50.6900000,10/11/2024 9:23:50 PM,,Water,Salt/Marine Water,4.0,m,Dissolved Oxygen,8.1251,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073455,2024-10-11 21:23:50.690000,71,138,172.97154235839844,3,160.13487243652344,167.91912841796875
299,299,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:52.0266667,10/11/2024 9:23:52 PM,,Water,Salt/Marine Water,4.5,m,Dissolved Oxygen,7.8363,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073456,2024-10-11 21:23:52.026666,71,138,140.69540405273438,4,120.82704162597656,132.52865600585938
300,300,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:53.3666667,10/11/2024 9:23:53 PM,,Water,Salt/Marine Water,5.0,m,Dissolved Oxygen,6.5404,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073457,2024-10-11 21:23:53.366666,71,138,140.69540405273438,4,120.82704162597656,132.52865600585938
301,301,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:54.7033333,10/11/2024 9:23:54 PM,,Water,Salt/Marine Water,5.5,m,Dissolved Oxygen,3.5183,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073458,2024-10-11 21:23:54.703333,71,138,121.38288116455078,5,90.51314544677734,100.62714385986328
302,302,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:56.0433333,10/11/2024 9:23:56 PM,,Water,Salt/Marine Water,6.0,m,Dissolved Oxygen,1.9486,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073459,2024-10-11 21:23:56.043333,71,138,121.38288116455078,5,90.51314544677734,100.62714385986328
303,303,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:57.3800000,10/11/2024 9:23:57 PM,,Water,Salt/Marine Water,6.5,m,Dissolved Oxygen,1.3148,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073460,2024-10-11 21:23:57.380000,71,138,109.16856384277344,6,78.1217041015625,88.43118286132812
304,304,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:23:58.7166667,10/11/2024 9:23:58 PM,,Water,Salt/Marine Water,7.0,m,Dissolved Oxygen,0.9335,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073461,2024-10-11 21:23:58.716666,71,138,109.16856384277344,6,78.1217041015625,88.43118286132812
305,305,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:24:00.0566667,10/11/2024 9:24:00 PM,,Water,Salt/Marine Water,7.5,m,Dissolved Oxygen,0.6981,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073462,2024-10-11 21:24:00.056666,71,138,99.53429412841795,7,70.11186218261719,79.13501739501953
306,306,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,10/11/2024,21:24:01.3933333,10/11/2024 9:24:01 PM,,Water,Salt/Marine Water,8.0,m,Dissolved Oxygen,0.5811,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242073463,2024-10-11 21:24:01.393333,71,138,99.53429412841795,7,70.11186218261719,79.13501739501953
